article_id,image_path
865520002,data/processed\images\0865520001.jpg
621929002,data/processed\images\0621929001.jpg
911061001,data/processed\images\0911061001.jpg
788688002,data/processed\images\0788688001.jpg
891007001,data/processed\images\0891007001.jpg
642910008,data/processed\images\0642910001.jpg
753318004,data/processed\images\0753318001.jpg
612295005,data/processed\images\0612295001.jpg
626650010,data/processed\images\0626650001.jpg
774955001,data/processed\images\0774955001.jpg
572857003,data/processed\images\0572857001.jpg
705862003,data/processed\images\0705862001.jpg
674475001,data/processed\images\0674475001.jpg
677341001,data/processed\images\0677341001.jpg
619522001,data/processed\images\0619522001.jpg
754932001,data/processed\images\0754932001.jpg
803546001,data/processed\images\0803546001.jpg
721359001,data/processed\images\0721359001.jpg
827704007,data/processed\images\0827704001.jpg
809278006,data/processed\images\0809278001.jpg
620425020,data/processed\images\0620425001.jpg
715201002,data/processed\images\0715201001.jpg
859952001,data/processed\images\0859952001.jpg
738305001,data/processed\images\0738305001.jpg
933776002,data/processed\images\0933776001.jpg
674681008,data/processed\images\0674681001.jpg
794222005,data/processed\images\0794222001.jpg
741215001,data/processed\images\0741215001.jpg
728806001,data/processed\images\0728806001.jpg
914907002,data/processed\images\0914907001.jpg
749176009,data/processed\images\0749176001.jpg
692045001,data/processed\images\0692045001.jpg
651272004,data/processed\images\0651272001.jpg
821726001,data/processed\images\0821726001.jpg
789690004,data/processed\images\0789690001.jpg
808357001,data/processed\images\0808357001.jpg
686564006,data/processed\images\0686564001.jpg
811500006,data/processed\images\0811500001.jpg
556350004,data/processed\images\0556350001.jpg
689814001,data/processed\images\0689814001.jpg
768399001,data/processed\images\0768399001.jpg
617116001,data/processed\images\0617116001.jpg
879796006,data/processed\images\0879796001.jpg
624771001,data/processed\images\0624771001.jpg
794054001,data/processed\images\0794054001.jpg
858123002,data/processed\images\0858123001.jpg
767127001,data/processed\images\0767127001.jpg
299733008,data/processed\images\0299733001.jpg
489435016,data/processed\images\0489435001.jpg
710706002,data/processed\images\0710706001.jpg
850883001,data/processed\images\0850883001.jpg
887457002,data/processed\images\0887457001.jpg
772211001,data/processed\images\0772211001.jpg
564790006,data/processed\images\0564790001.jpg
766951002,data/processed\images\0766951001.jpg
851788002,data/processed\images\0851788001.jpg
668221001,data/processed\images\0668221001.jpg
741366001,data/processed\images\0741366001.jpg
824821001,data/processed\images\0824821001.jpg
562900001,data/processed\images\0562900001.jpg
820166001,data/processed\images\0820166001.jpg
941976002,data/processed\images\0941976001.jpg
868063004,data/processed\images\0868063001.jpg
584729002,data/processed\images\0584729001.jpg
870439001,data/processed\images\0870439001.jpg
615308001,data/processed\images\0615308001.jpg
831848001,data/processed\images\0831848001.jpg
528075001,data/processed\images\0528075001.jpg
819082001,data/processed\images\0819082001.jpg
789729001,data/processed\images\0789729001.jpg
541519021,data/processed\images\0541519001.jpg
804759021,data/processed\images\0804759001.jpg
549509001,data/processed\images\0549509001.jpg
832284003,data/processed\images\0832284001.jpg
621759009,data/processed\images\0621759001.jpg
797867001,data/processed\images\0797867001.jpg
582894005,data/processed\images\0582894001.jpg
886796001,data/processed\images\0886796001.jpg
687821001,data/processed\images\0687821001.jpg
759633001,data/processed\images\0759633001.jpg
788470002,data/processed\images\0788470001.jpg
679042001,data/processed\images\0679042001.jpg
533329016,data/processed\images\0533329001.jpg
678342005,data/processed\images\0678342001.jpg
736530006,data/processed\images\0736530001.jpg
552473002,data/processed\images\0552473001.jpg
751471023,data/processed\images\0751471001.jpg
627291001,data/processed\images\0627291001.jpg
866869001,data/processed\images\0866869001.jpg
576782001,data/processed\images\0576782001.jpg
682253001,data/processed\images\0682253001.jpg
672054004,data/processed\images\0672054001.jpg
761953003,data/processed\images\0761953001.jpg
693602008,data/processed\images\0693602001.jpg
863101001,data/processed\images\0863101001.jpg
491070012,data/processed\images\0491070001.jpg
598429001,data/processed\images\0598429001.jpg
652886001,data/processed\images\0652886001.jpg
628323001,data/processed\images\0628323001.jpg
715240001,data/processed\images\0715240001.jpg
188183012,data/processed\images\0188183001.jpg
578876001,data/processed\images\0578876001.jpg
681916007,data/processed\images\0681916001.jpg
733029007,data/processed\images\0733029001.jpg
760295001,data/processed\images\0760295001.jpg
698398001,data/processed\images\0698398001.jpg
740564004,data/processed\images\0740564001.jpg
721176001,data/processed\images\0721176001.jpg
561740001,data/processed\images\0561740001.jpg
795311004,data/processed\images\0795311001.jpg
872126004,data/processed\images\0872126001.jpg
752574001,data/processed\images\0752574001.jpg
615178001,data/processed\images\0615178001.jpg
730570020,data/processed\images\0730570001.jpg
532275005,data/processed\images\0532275001.jpg
882651001,data/processed\images\0882651001.jpg
921829001,data/processed\images\0921829001.jpg
568937001,data/processed\images\0568937001.jpg
702237001,data/processed\images\0702237001.jpg
898300001,data/processed\images\0898300001.jpg
746268001,data/processed\images\0746268001.jpg
669896001,data/processed\images\0669896001.jpg
633130010,data/processed\images\0633130001.jpg
686265003,data/processed\images\0686265001.jpg
648796002,data/processed\images\0648796001.jpg
686957002,data/processed\images\0686957001.jpg
659699002,data/processed\images\0659699001.jpg
617808001,data/processed\images\0617808001.jpg
622228001,data/processed\images\0622228001.jpg
722827001,data/processed\images\0722827001.jpg
522346006,data/processed\images\0522346001.jpg
813215002,data/processed\images\0813215001.jpg
683292001,data/processed\images\0683292001.jpg
707340001,data/processed\images\0707340001.jpg
499288001,data/processed\images\0499288001.jpg
656495002,data/processed\images\0656495001.jpg
734444001,data/processed\images\0734444001.jpg
578752002,data/processed\images\0578752001.jpg
795311005,data/processed\images\0795311001.jpg
728592001,data/processed\images\0728592001.jpg
719579004,data/processed\images\0719579001.jpg
719203008,data/processed\images\0719203001.jpg
710695015,data/processed\images\0710695001.jpg
779827002,data/processed\images\0779827001.jpg
554792003,data/processed\images\0554792001.jpg
707346001,data/processed\images\0707346001.jpg
861514004,data/processed\images\0861514001.jpg
615437001,data/processed\images\0615437001.jpg
657294001,data/processed\images\0657294001.jpg
826508005,data/processed\images\0826508001.jpg
912867001,data/processed\images\0912867001.jpg
876147004,data/processed\images\0876147001.jpg
590374001,data/processed\images\0590374001.jpg
594591012,data/processed\images\0594591001.jpg
750673001,data/processed\images\0750673001.jpg
864274003,data/processed\images\0864274001.jpg
651344008,data/processed\images\0651344001.jpg
758731002,data/processed\images\0758731001.jpg
867503006,data/processed\images\0867503001.jpg
745186006,data/processed\images\0745186001.jpg
557247017,data/processed\images\0557247001.jpg
623093001,data/processed\images\0623093001.jpg
918475002,data/processed\images\0918475001.jpg
876415001,data/processed\images\0876415001.jpg
585107002,data/processed\images\0585107001.jpg
890741001,data/processed\images\0890741001.jpg
903486003,data/processed\images\0903486001.jpg
702726006,data/processed\images\0702726001.jpg
533022003,data/processed\images\0533022001.jpg
713824037,data/processed\images\0713824001.jpg
663603002,data/processed\images\0663603001.jpg
669091005,data/processed\images\0669091001.jpg
754219001,data/processed\images\0754219001.jpg
886903001,data/processed\images\0886903001.jpg
761415001,data/processed\images\0761415001.jpg
691809006,data/processed\images\0691809001.jpg
488012019,data/processed\images\0488012001.jpg
607771001,data/processed\images\0607771001.jpg
635838001,data/processed\images\0635838001.jpg
753006001,data/processed\images\0753006001.jpg
690625007,data/processed\images\0690625001.jpg
803625002,data/processed\images\0803625001.jpg
870530008,data/processed\images\0870530001.jpg
756322006,data/processed\images\0756322001.jpg
896635001,data/processed\images\0896635001.jpg
709973001,data/processed\images\0709973001.jpg
749827004,data/processed\images\0749827001.jpg
631744001,data/processed\images\0631744001.jpg
717490009,data/processed\images\0717490001.jpg
554011025,data/processed\images\0554011001.jpg
724350001,data/processed\images\0724350001.jpg
754238006,data/processed\images\0754238001.jpg
584631061,data/processed\images\0584631001.jpg
712434001,data/processed\images\0712434001.jpg
688771001,data/processed\images\0688771001.jpg
749951004,data/processed\images\0749951001.jpg
669734002,data/processed\images\0669734001.jpg
779341003,data/processed\images\0779341001.jpg
652655001,data/processed\images\0652655001.jpg
507910009,data/processed\images\0507910001.jpg
627189002,data/processed\images\0627189001.jpg
708311020,data/processed\images\0708311001.jpg
858360002,data/processed\images\0858360001.jpg
819331001,data/processed\images\0819331001.jpg
896596001,data/processed\images\0896596001.jpg
743730003,data/processed\images\0743730001.jpg
665811001,data/processed\images\0665811001.jpg
849312001,data/processed\images\0849312001.jpg
581994008,data/processed\images\0581994001.jpg
686415001,data/processed\images\0686415001.jpg
811662001,data/processed\images\0811662001.jpg
764421004,data/processed\images\0764421001.jpg
516701001,data/processed\images\0516701001.jpg
552852012,data/processed\images\0552852001.jpg
571436001,data/processed\images\0571436001.jpg
703575002,data/processed\images\0703575001.jpg
790945001,data/processed\images\0790945001.jpg
907077002,data/processed\images\0907077001.jpg
720770001,data/processed\images\0720770001.jpg
918652002,data/processed\images\0918652001.jpg
813060013,data/processed\images\0813060001.jpg
516903017,data/processed\images\0516903001.jpg
662089004,data/processed\images\0662089001.jpg
777438001,data/processed\images\0777438001.jpg
603145002,data/processed\images\0603145001.jpg
613938001,data/processed\images\0613938001.jpg
640716002,data/processed\images\0640716001.jpg
621972001,data/processed\images\0621972001.jpg
707106002,data/processed\images\0707106001.jpg
761490001,data/processed\images\0761490001.jpg
625773002,data/processed\images\0625773001.jpg
763889002,data/processed\images\0763889001.jpg
790096002,data/processed\images\0790096001.jpg
816597008,data/processed\images\0816597001.jpg
553504001,data/processed\images\0553504001.jpg
930284001,data/processed\images\0930284001.jpg
562138001,data/processed\images\0562138001.jpg
811649003,data/processed\images\0811649001.jpg
594350002,data/processed\images\0594350001.jpg
695807003,data/processed\images\0695807001.jpg
843635003,data/processed\images\0843635001.jpg
527487004,data/processed\images\0527487001.jpg
636094001,data/processed\images\0636094001.jpg
624148003,data/processed\images\0624148001.jpg
903951003,data/processed\images\0903951001.jpg
743128001,data/processed\images\0743128001.jpg
654911001,data/processed\images\0654911001.jpg
753342005,data/processed\images\0753342001.jpg
700758014,data/processed\images\0700758001.jpg
743024001,data/processed\images\0743024001.jpg
654863002,data/processed\images\0654863001.jpg
557157002,data/processed\images\0557157001.jpg
755575001,data/processed\images\0755575001.jpg
785313001,data/processed\images\0785313001.jpg
844660004,data/processed\images\0844660001.jpg
637346001,data/processed\images\0637346001.jpg
624843001,data/processed\images\0624843001.jpg
835190001,data/processed\images\0835190001.jpg
755144001,data/processed\images\0755144001.jpg
863560003,data/processed\images\0863560001.jpg
717066003,data/processed\images\0717066001.jpg
682305001,data/processed\images\0682305001.jpg
803871001,data/processed\images\0803871001.jpg
699731013,data/processed\images\0699731001.jpg
809636004,data/processed\images\0809636001.jpg
936217002,data/processed\images\0936217001.jpg
657291003,data/processed\images\0657291001.jpg
698858001,data/processed\images\0698858001.jpg
710877004,data/processed\images\0710877001.jpg
780079001,data/processed\images\0780079001.jpg
636957001,data/processed\images\0636957001.jpg
638204002,data/processed\images\0638204001.jpg
712809004,data/processed\images\0712809001.jpg
690627001,data/processed\images\0690627001.jpg
739963001,data/processed\images\0739963001.jpg
688796002,data/processed\images\0688796001.jpg
635068001,data/processed\images\0635068001.jpg
545715001,data/processed\images\0545715001.jpg
848885001,data/processed\images\0848885001.jpg
817198001,data/processed\images\0817198001.jpg
651374001,data/processed\images\0651374001.jpg
798915004,data/processed\images\0798915001.jpg
914363003,data/processed\images\0914363001.jpg
734435001,data/processed\images\0734435001.jpg
451380026,data/processed\images\0451380001.jpg
878333002,data/processed\images\0878333001.jpg
797313004,data/processed\images\0797313001.jpg
795836001,data/processed\images\0795836001.jpg
723469010,data/processed\images\0723469001.jpg
694916004,data/processed\images\0694916001.jpg
697922001,data/processed\images\0697922001.jpg
694456004,data/processed\images\0694456001.jpg
807500006,data/processed\images\0807500001.jpg
554450035,data/processed\images\0554450001.jpg
733445002,data/processed\images\0733445001.jpg
664405001,data/processed\images\0664405001.jpg
817855001,data/processed\images\0817855001.jpg
689108002,data/processed\images\0689108001.jpg
762086006,data/processed\images\0762086001.jpg
884550002,data/processed\images\0884550001.jpg
696784005,data/processed\images\0696784001.jpg
691012001,data/processed\images\0691012001.jpg
800157001,data/processed\images\0800157001.jpg
736090002,data/processed\images\0736090001.jpg
682290001,data/processed\images\0682290001.jpg
661652001,data/processed\images\0661652001.jpg
826811001,data/processed\images\0826811001.jpg
617358005,data/processed\images\0617358001.jpg
661118003,data/processed\images\0661118001.jpg
878338001,data/processed\images\0878338001.jpg
771744001,data/processed\images\0771744001.jpg
795825001,data/processed\images\0795825001.jpg
775328011,data/processed\images\0775328001.jpg
744306003,data/processed\images\0744306001.jpg
770253001,data/processed\images\0770253001.jpg
658361001,data/processed\images\0658361001.jpg
635126001,data/processed\images\0635126001.jpg
588184019,data/processed\images\0588184001.jpg
648256006,data/processed\images\0648256001.jpg
830273002,data/processed\images\0830273001.jpg
747390002,data/processed\images\0747390001.jpg
738650002,data/processed\images\0738650001.jpg
497637018,data/processed\images\0497637001.jpg
832977001,data/processed\images\0832977001.jpg
539781001,data/processed\images\0539781001.jpg
776887001,data/processed\images\0776887001.jpg
623814002,data/processed\images\0623814001.jpg
847930001,data/processed\images\0847930001.jpg
766435002,data/processed\images\0766435001.jpg
572799001,data/processed\images\0572799001.jpg
736102006,data/processed\images\0736102001.jpg
801794001,data/processed\images\0801794001.jpg
812998001,data/processed\images\0812998001.jpg
678163001,data/processed\images\0678163001.jpg
651206001,data/processed\images\0651206001.jpg
865426001,data/processed\images\0865426001.jpg
801708002,data/processed\images\0801708001.jpg
664387001,data/processed\images\0664387001.jpg
599182001,data/processed\images\0599182001.jpg
683147002,data/processed\images\0683147001.jpg
619552005,data/processed\images\0619552001.jpg
685309001,data/processed\images\0685309001.jpg
705589001,data/processed\images\0705589001.jpg
708430007,data/processed\images\0708430001.jpg
864032002,data/processed\images\0864032001.jpg
926500001,data/processed\images\0926500001.jpg
705021001,data/processed\images\0705021001.jpg
632162001,data/processed\images\0632162001.jpg
635684001,data/processed\images\0635684001.jpg
693295001,data/processed\images\0693295001.jpg
760972001,data/processed\images\0760972001.jpg
923134008,data/processed\images\0923134001.jpg
793546001,data/processed\images\0793546001.jpg
653870001,data/processed\images\0653870001.jpg
790383007,data/processed\images\0790383001.jpg
830207002,data/processed\images\0830207001.jpg
900420002,data/processed\images\0900420001.jpg
682289003,data/processed\images\0682289001.jpg
695270002,data/processed\images\0695270001.jpg
485414001,data/processed\images\0485414001.jpg
917984001,data/processed\images\0917984001.jpg
832993001,data/processed\images\0832993001.jpg
633234004,data/processed\images\0633234001.jpg
552711003,data/processed\images\0552711001.jpg
660683002,data/processed\images\0660683001.jpg
744114001,data/processed\images\0744114001.jpg
611415031,data/processed\images\0611415001.jpg
589060001,data/processed\images\0589060001.jpg
766855001,data/processed\images\0766855001.jpg
577294018,data/processed\images\0577294001.jpg
686350001,data/processed\images\0686350001.jpg
746871001,data/processed\images\0746871001.jpg
632862001,data/processed\images\0632862001.jpg
652082001,data/processed\images\0652082001.jpg
697089001,data/processed\images\0697089001.jpg
656067001,data/processed\images\0656067001.jpg
797710004,data/processed\images\0797710001.jpg
474471019,data/processed\images\0474471001.jpg
739848001,data/processed\images\0739848001.jpg
610179012,data/processed\images\0610179001.jpg
613246006,data/processed\images\0613246001.jpg
690936014,data/processed\images\0690936001.jpg
820337002,data/processed\images\0820337001.jpg
156610001,data/processed\images\0156610001.jpg
584198001,data/processed\images\0584198001.jpg
795820012,data/processed\images\0795820001.jpg
599072001,data/processed\images\0599072001.jpg
686707001,data/processed\images\0686707001.jpg
701695010,data/processed\images\0701695001.jpg
698618005,data/processed\images\0698618001.jpg
922451001,data/processed\images\0922451001.jpg
537688001,data/processed\images\0537688001.jpg
821336001,data/processed\images\0821336001.jpg
692179002,data/processed\images\0692179001.jpg
774043001,data/processed\images\0774043001.jpg
685509004,data/processed\images\0685509001.jpg
740966001,data/processed\images\0740966001.jpg
530096002,data/processed\images\0530096001.jpg
858856005,data/processed\images\0858856001.jpg
740412012,data/processed\images\0740412001.jpg
551044050,data/processed\images\0551044001.jpg
636000002,data/processed\images\0636000001.jpg
854683001,data/processed\images\0854683001.jpg
723380005,data/processed\images\0723380001.jpg
946282001,data/processed\images\0946282001.jpg
580465001,data/processed\images\0580465001.jpg
676256001,data/processed\images\0676256001.jpg
631170001,data/processed\images\0631170001.jpg
570233001,data/processed\images\0570233001.jpg
759129001,data/processed\images\0759129001.jpg
702528002,data/processed\images\0702528001.jpg
632307005,data/processed\images\0632307001.jpg
673835001,data/processed\images\0673835001.jpg
697201007,data/processed\images\0697201001.jpg
479227018,data/processed\images\0479227001.jpg
889713003,data/processed\images\0889713001.jpg
739670002,data/processed\images\0739670001.jpg
608091001,data/processed\images\0608091001.jpg
792939002,data/processed\images\0792939001.jpg
691834002,data/processed\images\0691834001.jpg
731142003,data/processed\images\0731142001.jpg
683393001,data/processed\images\0683393001.jpg
915567001,data/processed\images\0915567001.jpg
709666003,data/processed\images\0709666001.jpg
733386002,data/processed\images\0733386001.jpg
829356002,data/processed\images\0829356001.jpg
824016001,data/processed\images\0824016001.jpg
905916001,data/processed\images\0905916001.jpg
548436001,data/processed\images\0548436001.jpg
585255001,data/processed\images\0585255001.jpg
670478002,data/processed\images\0670478001.jpg
699815001,data/processed\images\0699815001.jpg
914745001,data/processed\images\0914745001.jpg
890397004,data/processed\images\0890397001.jpg
569984035,data/processed\images\0569984001.jpg
709125001,data/processed\images\0709125001.jpg
702259001,data/processed\images\0702259001.jpg
703810001,data/processed\images\0703810001.jpg
681919001,data/processed\images\0681919001.jpg
947599001,data/processed\images\0947599001.jpg
738859008,data/processed\images\0738859001.jpg
814526003,data/processed\images\0814526001.jpg
679725001,data/processed\images\0679725001.jpg
693680001,data/processed\images\0693680001.jpg
807241012,data/processed\images\0807241001.jpg
833485001,data/processed\images\0833485001.jpg
831592001,data/processed\images\0831592001.jpg
517762008,data/processed\images\0517762001.jpg
565036001,data/processed\images\0565036001.jpg
893454004,data/processed\images\0893454001.jpg
761105004,data/processed\images\0761105001.jpg
716507001,data/processed\images\0716507001.jpg
638904001,data/processed\images\0638904001.jpg
713380004,data/processed\images\0713380001.jpg
739676004,data/processed\images\0739676001.jpg
840551004,data/processed\images\0840551001.jpg
582881001,data/processed\images\0582881001.jpg
626476001,data/processed\images\0626476001.jpg
747729001,data/processed\images\0747729001.jpg
622970001,data/processed\images\0622970001.jpg
850678004,data/processed\images\0850678001.jpg
568013001,data/processed\images\0568013001.jpg
741253001,data/processed\images\0741253001.jpg
610771001,data/processed\images\0610771001.jpg
628978002,data/processed\images\0628978001.jpg
610072001,data/processed\images\0610072001.jpg
824634001,data/processed\images\0824634001.jpg
720572001,data/processed\images\0720572001.jpg
770615001,data/processed\images\0770615001.jpg
743641001,data/processed\images\0743641001.jpg
652045002,data/processed\images\0652045001.jpg
923576002,data/processed\images\0923576001.jpg
610696006,data/processed\images\0610696001.jpg
899793001,data/processed\images\0899793001.jpg
836226001,data/processed\images\0836226001.jpg
695632041,data/processed\images\0695632001.jpg
690936015,data/processed\images\0690936001.jpg
760024037,data/processed\images\0760024001.jpg
806696001,data/processed\images\0806696001.jpg
611469001,data/processed\images\0611469001.jpg
706654001,data/processed\images\0706654001.jpg
497326001,data/processed\images\0497326001.jpg
760296003,data/processed\images\0760296001.jpg
669091036,data/processed\images\0669091001.jpg
829438001,data/processed\images\0829438001.jpg
677737002,data/processed\images\0677737001.jpg
768360001,data/processed\images\0768360001.jpg
716829007,data/processed\images\0716829001.jpg
876204001,data/processed\images\0876204001.jpg
659884001,data/processed\images\0659884001.jpg
554126001,data/processed\images\0554126001.jpg
655167001,data/processed\images\0655167001.jpg
825139004,data/processed\images\0825139001.jpg
774024001,data/processed\images\0774024001.jpg
814650001,data/processed\images\0814650001.jpg
579541015,data/processed\images\0579541001.jpg
703833001,data/processed\images\0703833001.jpg
722633013,data/processed\images\0722633001.jpg
939503001,data/processed\images\0939503001.jpg
513195001,data/processed\images\0513195001.jpg
619966002,data/processed\images\0619966001.jpg
906105003,data/processed\images\0906105001.jpg
797604001,data/processed\images\0797604001.jpg
695324003,data/processed\images\0695324001.jpg
821746001,data/processed\images\0821746001.jpg
624257030,data/processed\images\0624257001.jpg
664995001,data/processed\images\0664995001.jpg
739533002,data/processed\images\0739533001.jpg
697094006,data/processed\images\0697094001.jpg
856994003,data/processed\images\0856994001.jpg
834340002,data/processed\images\0834340001.jpg
548110001,data/processed\images\0548110001.jpg
734233002,data/processed\images\0734233001.jpg
865906001,data/processed\images\0865906001.jpg
380609023,data/processed\images\0380609001.jpg
715624012,data/processed\images\0715624001.jpg
879236001,data/processed\images\0879236001.jpg
700906007,data/processed\images\0700906001.jpg
757884003,data/processed\images\0757884001.jpg
628593001,data/processed\images\0628593001.jpg
797079024,data/processed\images\0797079001.jpg
744111006,data/processed\images\0744111001.jpg
513739001,data/processed\images\0513739001.jpg
837444001,data/processed\images\0837444001.jpg
643678028,data/processed\images\0643678001.jpg
648072001,data/processed\images\0648072001.jpg
599871001,data/processed\images\0599871001.jpg
633919001,data/processed\images\0633919001.jpg
739826004,data/processed\images\0739826001.jpg
606670001,data/processed\images\0606670001.jpg
482263002,data/processed\images\0482263001.jpg
796644001,data/processed\images\0796644001.jpg
878740001,data/processed\images\0878740001.jpg
395127012,data/processed\images\0395127001.jpg
903938002,data/processed\images\0903938001.jpg
722923001,data/processed\images\0722923001.jpg
539723029,data/processed\images\0539723001.jpg
581994010,data/processed\images\0581994001.jpg
716868001,data/processed\images\0716868001.jpg
663282001,data/processed\images\0663282001.jpg
601122001,data/processed\images\0601122001.jpg
933165002,data/processed\images\0933165001.jpg
552826028,data/processed\images\0552826001.jpg
731528001,data/processed\images\0731528001.jpg
764542003,data/processed\images\0764542001.jpg
587413001,data/processed\images\0587413001.jpg
660887001,data/processed\images\0660887001.jpg
622981024,data/processed\images\0622981001.jpg
622240001,data/processed\images\0622240001.jpg
826792005,data/processed\images\0826792001.jpg
840989001,data/processed\images\0840989001.jpg
621523004,data/processed\images\0621523001.jpg
731396001,data/processed\images\0731396001.jpg
686590003,data/processed\images\0686590001.jpg
869561001,data/processed\images\0869561001.jpg
771263001,data/processed\images\0771263001.jpg
839448001,data/processed\images\0839448001.jpg
785665001,data/processed\images\0785665001.jpg
808966001,data/processed\images\0808966001.jpg
721008002,data/processed\images\0721008001.jpg
823258001,data/processed\images\0823258001.jpg
815092003,data/processed\images\0815092001.jpg
672096003,data/processed\images\0672096001.jpg
715009001,data/processed\images\0715009001.jpg
840027002,data/processed\images\0840027001.jpg
635837001,data/processed\images\0635837001.jpg
667499001,data/processed\images\0667499001.jpg
702845001,data/processed\images\0702845001.jpg
719243001,data/processed\images\0719243001.jpg
572260001,data/processed\images\0572260001.jpg
579105005,data/processed\images\0579105001.jpg
864295001,data/processed\images\0864295001.jpg
822117003,data/processed\images\0822117001.jpg
833408001,data/processed\images\0833408001.jpg
632362013,data/processed\images\0632362001.jpg
811448004,data/processed\images\0811448001.jpg
725645001,data/processed\images\0725645001.jpg
719238002,data/processed\images\0719238001.jpg
577299001,data/processed\images\0577299001.jpg
744243003,data/processed\images\0744243001.jpg
539514001,data/processed\images\0539514001.jpg
571984001,data/processed\images\0571984001.jpg
757711001,data/processed\images\0757711001.jpg
713958001,data/processed\images\0713958001.jpg
678689002,data/processed\images\0678689001.jpg
732081001,data/processed\images\0732081001.jpg
662310002,data/processed\images\0662310001.jpg
722639002,data/processed\images\0722639001.jpg
798416001,data/processed\images\0798416001.jpg
783682003,data/processed\images\0783682001.jpg
660726005,data/processed\images\0660726001.jpg
802881001,data/processed\images\0802881001.jpg
658979001,data/processed\images\0658979001.jpg
570566001,data/processed\images\0570566001.jpg
843673003,data/processed\images\0843673001.jpg
736525001,data/processed\images\0736525001.jpg
805005001,data/processed\images\0805005001.jpg
809965001,data/processed\images\0809965001.jpg
807926004,data/processed\images\0807926001.jpg
743182002,data/processed\images\0743182001.jpg
881698003,data/processed\images\0881698001.jpg
868166001,data/processed\images\0868166001.jpg
739680005,data/processed\images\0739680001.jpg
591941002,data/processed\images\0591941001.jpg
640259001,data/processed\images\0640259001.jpg
611922001,data/processed\images\0611922001.jpg
743229002,data/processed\images\0743229001.jpg
706628002,data/processed\images\0706628001.jpg
665769001,data/processed\images\0665769001.jpg
501117006,data/processed\images\0501117001.jpg
724253002,data/processed\images\0724253001.jpg
551950001,data/processed\images\0551950001.jpg
643046004,data/processed\images\0643046001.jpg
829135002,data/processed\images\0829135001.jpg
416911001,data/processed\images\0416911001.jpg
845001001,data/processed\images\0845001001.jpg
589599004,data/processed\images\0589599001.jpg
674681002,data/processed\images\0674681001.jpg
673450002,data/processed\images\0673450001.jpg
808889006,data/processed\images\0808889001.jpg
800437002,data/processed\images\0800437001.jpg
721107002,data/processed\images\0721107001.jpg
597743002,data/processed\images\0597743001.jpg
554541033,data/processed\images\0554541001.jpg
293433026,data/processed\images\0293433001.jpg
890766001,data/processed\images\0890766001.jpg
264713028,data/processed\images\0264713001.jpg
920402001,data/processed\images\0920402001.jpg
851339001,data/processed\images\0851339001.jpg
813557009,data/processed\images\0813557001.jpg
588484001,data/processed\images\0588484001.jpg
720756002,data/processed\images\0720756001.jpg
723367001,data/processed\images\0723367001.jpg
694256001,data/processed\images\0694256001.jpg
801974001,data/processed\images\0801974001.jpg
723849001,data/processed\images\0723849001.jpg
673214023,data/processed\images\0673214001.jpg
567475004,data/processed\images\0567475001.jpg
717995011,data/processed\images\0717995001.jpg
567657006,data/processed\images\0567657001.jpg
769554005,data/processed\images\0769554001.jpg
862106004,data/processed\images\0862106001.jpg
708060001,data/processed\images\0708060001.jpg
708611003,data/processed\images\0708611001.jpg
495628001,data/processed\images\0495628001.jpg
580474001,data/processed\images\0580474001.jpg
555990002,data/processed\images\0555990001.jpg
819547002,data/processed\images\0819547001.jpg
341242012,data/processed\images\0341242001.jpg
783264001,data/processed\images\0783264001.jpg
738670001,data/processed\images\0738670001.jpg
706757001,data/processed\images\0706757001.jpg
812827001,data/processed\images\0812827001.jpg
866383004,data/processed\images\0866383001.jpg
688728033,data/processed\images\0688728001.jpg
623765021,data/processed\images\0623765001.jpg
668005001,data/processed\images\0668005001.jpg
734109017,data/processed\images\0734109001.jpg
570319014,data/processed\images\0570319001.jpg
682623004,data/processed\images\0682623001.jpg
697516001,data/processed\images\0697516001.jpg
748816005,data/processed\images\0748816001.jpg
749974007,data/processed\images\0749974001.jpg
747196002,data/processed\images\0747196001.jpg
619764029,data/processed\images\0619764001.jpg
914745002,data/processed\images\0914745001.jpg
738041002,data/processed\images\0738041001.jpg
728111001,data/processed\images\0728111001.jpg
595779011,data/processed\images\0595779001.jpg
724166004,data/processed\images\0724166001.jpg
755595003,data/processed\images\0755595001.jpg
459428004,data/processed\images\0459428001.jpg
916294001,data/processed\images\0916294001.jpg
677736002,data/processed\images\0677736001.jpg
542551018,data/processed\images\0542551001.jpg
908596001,data/processed\images\0908596001.jpg
670334008,data/processed\images\0670334001.jpg
706651008,data/processed\images\0706651001.jpg
620425037,data/processed\images\0620425001.jpg
765362008,data/processed\images\0765362001.jpg
485414005,data/processed\images\0485414001.jpg
658287002,data/processed\images\0658287001.jpg
509994012,data/processed\images\0509994001.jpg
919896001,data/processed\images\0919896001.jpg
903207002,data/processed\images\0903207001.jpg
836551006,data/processed\images\0836551001.jpg
829390001,data/processed\images\0829390001.jpg
570991001,data/processed\images\0570991001.jpg
802216001,data/processed\images\0802216001.jpg
738480001,data/processed\images\0738480001.jpg
553970001,data/processed\images\0553970001.jpg
872653004,data/processed\images\0872653001.jpg
872085003,data/processed\images\0872085001.jpg
552473008,data/processed\images\0552473001.jpg
741541001,data/processed\images\0741541001.jpg
722803004,data/processed\images\0722803001.jpg
816824001,data/processed\images\0816824001.jpg
779331006,data/processed\images\0779331001.jpg
863156002,data/processed\images\0863156001.jpg
